,Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
0,2018/9/12,1203080000,99.999,6454980,645472580,53.6538,1.086305,100.0014,100.0008,-0.0022,-0.0032,48.232,FALSE,FALSE,0,160
1,2018/9/13,1201650000,99.999,7781284,778096517,64.755,1.086381,100.0011,100.0002,-0.0022,-0.0033,47.1547,FALSE,FALSE,0,160
2,2018/9/14,1192400000,100.006,4822001,482207104,40.4395,1.086453,100.0018,100.001,-0.0017,0.0032,58.1031,FALSE,FALSE,0,160
3,2018/9/17,1192630000,100,6668228,666813950,55.912,1.08667,100.0018,100.001,-0.0018,-0.0027,55.4021,FALSE,FALSE,0,160
4,2018/9/18,1180480000,99.998,6563276,656320705,55.5984,1.086742,100.0013,100.0004,-0.0019,-0.0036,50.2681,FALSE,FALSE,0,160
5,2018/9/19,1180550000,99.991,3446053,344594483,29.1902,1.086809,99.9991,99.9988,-0.0026,-0.0091,39.3091,FALSE,FALSE,0,160
6,2018/9/20,1180620000,99.995,2876230,287583716,24.362,1.086872,99.9983,99.998,-0.0028,-0.0046,44.2616,FALSE,FALSE,0,160
7,2018/9/21,1171830000,99.976,1240146,124006445,10.583,1.086944,99.9947,99.992,-0.0044,-0.0214,41.102,FALSE,TRUE,0,160
8,2018/9/25,1167510000,99.991,3591693,359066437,30.7637,1.087224,99.9937,99.9902,-0.0044,-0.0055,49.8651,FALSE,TRUE,0,160
9,2018/9/26,1137680000,99.96,987654,98731570,8.6813,1.087295,99.9879,99.9826,-0.0069,-0.033,39.1958,FALSE,TRUE,0,160
10,2018/9/27,1118590000,99.988,532544,53230084,4.7609,1.087371,99.9881,99.982,-0.0065,-0.004,50.0888,FALSE,TRUE,0,160
11,2018/9/28,1103270000,100.052,1167560,116815636,10.5827,1.087448,99.9973,99.9934,-0.001,0.0558,62.0384,FALSE,TRUE,0,160
12,2018/10/8,1094010000,99.99,451626,45160673,4.1282,1.088218,99.9993,99.9962,-0.0016,-0.0055,53.8589,TRUE,TRUE,0,160
13,2018/10/9,1081090000,100.003,154825,15482383,1.4321,1.088294,100.0018,99.9986,-0.001,0.0072,51.7914,TRUE,FALSE,0,160
14,2018/10/10,1080390000,100.003,87965,8796459,0.8142,1.088371,99.9982,100.0072,-0.0006,0.0074,50.413,FALSE,FALSE,0,160
15,2018/10/11,1080460000,99.997,72530,7252724,0.6713,1.088441,100.0002,100.009,-0.0007,0.0017,47.9316,FALSE,FALSE,0,160
16,2018/10/12,1080460000,100.008,84315,8432134,0.7804,1.088441,100.0016,100.0002,0.0001,0.0118,49.1419,FALSE,FALSE,0,160
0,2018/9/12,1152240000,99.993,115802,11579311,1.005,1.106197,99.9951,99.9932,-0.0022,-0.0027,27.6745,FALSE,FALSE,0,161
1,2018/9/13,1149730000,99.994,150109,15009630,1.3056,1.106271,99.9948,99.9932,-0.0021,-0.0013,30.9497,FALSE,FALSE,0,161
2,2018/9/14,1145050000,100.008,127688,12768856,1.1151,1.106342,99.9971,99.996,-0.0009,0.0118,53.9664,FALSE,FALSE,0,161
3,2018/9/17,1139050000,99.999,42569,4256869,0.3737,1.106571,99.9978,99.9972,-0.0007,0.0026,54.311,FALSE,FALSE,0,161
4,2018/9/18,1139020000,99.988,231206,23118595,2.0299,1.106643,99.9967,99.9964,-0.0014,-0.0071,45.7311,FALSE,FALSE,0,161
5,2018/9/19,1135830000,99.988,239053,23900377,2.1047,1.106783,99.9946,99.9954,-0.002,-0.0065,46.2769,FALSE,FALSE,0,161
6,2018/9/20,1127220000,99.987,163460,16343616,1.4501,1.10686,99.993,99.994,-0.0024,-0.0068,45.7635,FALSE,FALSE,0,161
7,2018/9/21,1126430000,99.991,44827,4482351,0.398,1.106965,99.993,99.9906,-0.0025,-0.0024,48.9301,FALSE,FALSE,0,161
8,2018/9/25,1126560000,99.974,56134,5611866,0.4983,1.107275,99.9898,99.9856,-0.0038,-0.0178,41.8399,FALSE,FALSE,0,161
9,2018/9/26,1120710000,99.96,35095,3508218,0.3131,1.107368,99.9848,99.98,-0.0059,-0.0289,32.1357,FALSE,FALSE,0,161
10,2018/9/27,1119730000,99.978,63444,6342093,0.5666,1.10745,99.9827,99.978,-0.0061,-0.0097,43.646,FALSE,TRUE,0,161
11,2018/9/28,1118370000,100.064,59353,5938581,0.5307,1.107637,99.9954,99.9934,0.0007,0.0703,61.1149,TRUE,TRUE,0,161
12,2018/10/8,1118600000,100,68076,6808548,0.6086,1.108394,99.9994,99.9952,0.0009,0.0058,58.7257,TRUE,TRUE,0,161
13,2018/10/9,1118680000,100.001,30073,3007284,0.2688,1.108473,100.0019,100.0006,0.0012,0.0062,57.3522,TRUE,FALSE,0,161
14,2018/10/10,1118740000,100,74304,7430287,0.6642,1.108648,99.9976,100.0086,0.0012,0.0058,56.2173,FALSE,FALSE,0,161
15,2018/10/11,1118920000,99.999,64981,6498020,0.5807,1.108725,99.9991,100.0128,0.0012,0.0048,55.2413,FALSE,FALSE,0,161
16,2018/10/12,1118920000,100.011,84657,8466238,0.7566,1.108725,100.0019,100.0022,0.0022,0.0149,57.2223,FALSE,FALSE,0,161
0,2018/9/12,5655460000,99.999,3057222,305713655,5.4058,1.088411,100.0124,100.0086,-0.004,-0.0179,22.6193,FALSE,FALSE,0,162
1,2018/9/13,5655500000,99.993,3516904,351671053,6.2186,1.088503,100.0087,100.0036,-0.0053,-0.0217,17.7111,FALSE,FALSE,0,162
2,2018/9/14,5651760000,100.006,4473542,447371062,7.9153,1.088593,100.0085,100.0012,-0.0053,-0.0075,25.8425,FALSE,FALSE,0,162
3,2018/9/17,5574030000,99.997,2642955,264282144,4.7416,1.08886,100.0068,99.9982,-0.0059,-0.0145,23.3687,FALSE,FALSE,0,162
4,2018/9/18,5562020000,99.985,3262643,326237404,5.8659,1.088948,100.0035,99.996,-0.0073,-0.0224,17.0606,FALSE,FALSE,0,162
5,2018/9/19,5444020000,99.989,4053236,405264795,7.4453,1.089035,100.0008,99.994,-0.008,-0.0155,18.7071,FALSE,FALSE,0,162
6,2018/9/20,5226520000,99.991,2910587,291019354,5.5689,1.089122,99.9988,99.9936,-0.0082,-0.0109,24.8523,FALSE,TRUE,0,162
7,2018/9/21,5053980000,99.982,4364949,436458506,8.6367,1.089209,99.997,99.9888,-0.0091,-0.0168,25.3401,FALSE,TRUE,0,162
8,2018/9/25,4889550000,99.972,4251344,425005671,8.6948,1.089559,99.9928,99.9838,-0.0104,-0.023,24.8934,FALSE,TRUE,0,162
9,2018/9/26,3732320000,99.964,3744508,374303306,10.0327,1.08965,99.9875,99.9796,-0.012,-0.0265,24.3734,FALSE,TRUE,0,162
10,2018/9/27,3458760000,99.987,3998885,399708311,11.5616,1.089745,99.9871,99.9792,-0.0113,-0.0014,39.2219,FALSE,TRUE,0,162
11,2018/9/28,3352480000,100.06,3984799,398706041,11.8861,1.089842,99.9991,99.993,-0.0048,0.0663,58.1893,FALSE,TRUE,0,162
12,2018/10/8,3221050000,100.004,3200549,320073576,9.9364,1.090813,100.0029,99.9974,-0.0041,0.0098,56.3639,FALSE,TRUE,0,162
13,2018/10/9,3232420000,100.019,2154869,215513820,6.6664,1.090911,100.0076,100.0068,-0.0023,0.0227,59.023,FALSE,FALSE,0,162
14,2018/10/10,3382650000,100.023,1904345,190469080,5.6297,1.091029,100.0071,100.0186,-0.0005,0.0253,61.8293,FALSE,FALSE,0,162
15,2018/10/11,3482900000,100.015,1912303,191259623,5.4905,1.091125,100.0104,100.0242,0.0002,0.0158,61.6329,FALSE,FALSE,0,162
16,2018/10/12,3482900000,100.03,2149271,214977799,6.1709,1.091125,100.014,100.0182,0.002,0.027,65.378,FALSE,FALSE,0,162
0,2018/9/12,503390000,99.992,64855,6484941,1.2884,1.120311,99.9945,99.9928,-0.0021,-0.0031,13.4774,TRUE,FALSE,0,163
1,2018/9/13,503410000,99.991,40466,4046193,0.8038,1.120378,99.9936,99.992,-0.0023,-0.0038,9.1874,FALSE,FALSE,0,163
2,2018/9/14,502650000,99.963,91658,9165660,1.8235,1.120446,99.9891,99.9854,-0.0046,-0.0291,6.2891,FALSE,FALSE,0,163
3,2018/9/17,502680000,99.99,41804,4179920,0.8316,1.120648,99.9886,99.9848,-0.0042,-0.0018,5.2436,FALSE,FALSE,0,163
4,2018/9/18,499730000,99.991,279465,27943574,5.5923,1.120713,99.9881,99.9854,-0.0038,0.0003,4.5795,FALSE,FALSE,0,163
5,2018/9/19,495950000,99.989,196444,19641313,3.961,1.120779,99.9901,99.9848,-0.0036,-0.0012,4.0711,FALSE,FALSE,0,163
6,2018/9/20,495270000,99.991,246649,24661563,4.9801,1.120845,99.9899,99.9848,-0.0032,0.0013,3.7978,FALSE,FALSE,0,163
7,2018/9/21,495300000,99.995,61758,6175706,1.2469,1.120909,99.9903,99.9912,-0.0025,0.0055,29.3435,FALSE,FALSE,0,163
8,2018/9/25,486990000,99.972,33793,3378265,0.6939,1.121169,99.9885,99.9876,-0.0038,-0.0156,29.7072,FALSE,FALSE,0,163
9,2018/9/26,486180000,99.961,32372,3235857,0.6658,1.121238,99.9837,99.9816,-0.0057,-0.0237,29.2493,FALSE,TRUE,0,163
10,2018/9/27,485300000,99.97,73096,7306179,1.5062,1.12131,99.98,99.9778,-0.0063,-0.0128,37.5175,FALSE,TRUE,0,163
11,2018/9/28,484050000,100.054,100780,10083286,2.082,1.121383,99.9914,99.9904,-0.0001,0.0658,55.629,FALSE,TRUE,0,163
12,2018/10/8,484410000,99.995,40108,4010626,0.828,1.122123,99.9944,99.9904,0.0001,0.0065,53.1354,FALSE,TRUE,0,163
13,2018/10/9,484190000,100,59203,5920200,1.2227,1.122193,99.9974,99.996,0.0006,0.0108,52.7075,FALSE,FALSE,0,163
14,2018/10/10,484170000,99.999,39949,3994772,0.8251,1.12226,99.9947,100.0036,0.001,0.0068,52.1754,FALSE,FALSE,0,163
15,2018/10/11,484200000,99.996,51280,5127761,1.0591,1.122327,99.9964,100.0088,0.001,0.0033,51.0799,FALSE,FALSE,0,163
16,2018/10/12,484200000,100,65478,6548036,1.3523,1.122327,99.9978,99.998,0.0013,0.0065,51.3372,FALSE,FALSE,0,163
0,2018/9/12,73228920000,102.793,99081976,10184378727,13.5304,1.213116,102.7393,102.7678,0.0811,0.05,87.8159,TRUE,FALSE,999900,164
1,2018/9/13,73650560000,102.793,82512949,8481716870,11.2033,1.213222,102.7477,102.7758,0.0797,0.0404,90.1456,TRUE,FALSE,999900,164
2,2018/9/14,73975640000,102.814,96363698,9907075838,13.0264,1.213493,102.7593,102.79,0.0793,0.0516,92.24,TRUE,FALSE,999900,164
3,2018/9/17,72976550000,102.83,75136176,7726072756,10.2959,1.2136,102.7713,102.7994,0.0793,0.0581,93.8266,TRUE,FALSE,999900,164
4,2018/9/18,73354240000,102.83,93738728,9639874833,12.7789,1.213694,102.7808,102.812,0.0785,0.0515,92.7692,TRUE,FALSE,999900,164
5,2018/9/19,73474700000,102.83,101364419,10423321913,13.7958,1.213812,102.7893,102.8194,0.0769,0.0441,92.0642,TRUE,FALSE,999900,164
6,2018/9/20,71871050000,102.841,97774311,10055135045,13.6041,1.213907,102.7968,102.829,0.0757,0.0469,92.8979,TRUE,FALSE,999900,164
7,2018/9/21,71570790000,102.833,109912115,11304663064,15.3571,1.214261,102.8031,102.8328,0.0732,0.0313,84.3618,TRUE,FALSE,999900,164
8,2018/9/25,69426770000,102.862,98327849,10113221854,14.1628,1.214367,102.8126,102.8392,0.0728,0.0507,87.4469,TRUE,FALSE,999900,164
9,2018/9/26,66611700000,102.866,86570334,8904762432,12.9963,1.214449,102.8212,102.8464,0.0719,0.0446,88.8862,TRUE,FALSE,999900,164
10,2018/9/27,65353420000,102.886,90015817,9259131311,13.7737,1.214544,102.8323,102.8576,0.072,0.0557,91.0404,TRUE,FALSE,999900,164
11,2018/9/28,65303240000,102.976,94115067,9690958571,14.412,1.215453,102.8553,102.8846,0.0785,0.1262,90.3871,TRUE,FALSE,999900,164
12,2018/10/8,65177770000,103.018,82212206,8467939612,12.6135,1.215547,102.8838,102.9216,0.086,0.1488,92.9111,TRUE,FALSE,999900,164
13,2018/10/9,65672520000,103.027,80925997,8337200676,12.3227,1.21563,102.9121,102.9546,0.0916,0.1386,94.1523,TRUE,FALSE,999900,164
14,2018/10/10,66172520000,103.032,79944791,8236369679,12.0813,1.215748,102.9319,102.9878,0.0953,0.1258,95.7795,TRUE,FALSE,999900,164
15,2018/10/11,66672520000,103.024,81354338,8381543607,12.2021,1.21583,102.9462,103.0154,0.0966,0.1023,95.576,TRUE,FALSE,999900,164
16,2018/10/12,66672520000,103.051,82090207,8458481819,12.3125,1.216102,102.9628,103.0304,0.0986,0.1106,97.0507,TRUE,FALSE,999900,164
0,2018/9/12,2771720000,100.02,672769,67289474,2.4273,1.092624,100.0237,100.0222,0.0023,-0.008,36.6315,FALSE,FALSE,0,165
1,2018/9/13,2791910000,100.015,1308595,130880464,4.6871,1.092732,100.022,100.0202,0.0013,-0.0127,32.0233,FALSE,FALSE,0,165
2,2018/9/14,2796570000,100.022,479778,47986758,1.7156,1.092816,100.0222,100.0188,0.0011,-0.005,33.0448,FALSE,FALSE,0,165
3,2018/9/17,2799070000,100.016,424081,42414924,1.5151,1.093069,100.021,100.018,0.0005,-0.0097,33.412,FALSE,FALSE,0,165
4,2018/9/18,2819280000,100.018,476271,47635246,1.6893,1.093154,100.0208,100.0182,0.0001,-0.0061,35.2828,FALSE,FALSE,0,165
5,2018/9/19,2833680000,100.014,798004,79810055,2.8161,1.093256,100.0199,100.017,-0.0005,-0.0094,38.6162,FALSE,FALSE,0,165
6,2018/9/20,2834490000,100.018,374134,37417999,1.3199,1.093337,100.0194,100.0176,-0.0006,-0.0032,52.4108,FALSE,FALSE,0,165
