,Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
10,2018-10-11,1564048000.0,0.831,206963300.0,174334381.0,13.2325,0.8355,0.875,0.8736,-0.0034,-6.1017,27.4335,False,True,-17.0308,181.0
11,2018-10-12,1594048000.0,0.85,157695200.0,132087152.0,9.8928,0.8484,0.8699,0.8608,-0.0053,-3.7554,26.8075,False,True,-15.7498,181.0
12,2018-10-15,1614048000.0,0.836,113719200.0,96080627.0,7.0456,0.8368,0.8621,0.853,-0.0078,-4.946,21.205,False,True,-16.9017,181.0
13,2018-10-16,1668048000.0,0.831,143383400.0,120319314.0,8.5959,0.8307,0.8586,0.8444,-0.0101,-5.0738,15.6182,False,False,-17.5074,181.0
14,2018-10-17,1704048000.0,0.834,142803700.0,119199416.0,8.3803,0.8351,0.8537,0.8364,-0.0115,-4.0736,15.2231,False,True,-17.0705,181.0
15,2018-10-18,1722048000.0,0.814,140234100.0,115370801.0,8.1434,0.8156,0.8471,0.833,-0.0141,-5.6049,10.1487,False,True,-19.007,181.0
16,2018-10-19,1722048000.0,0.836,133476100.0,109710627.0,7.751,0.8156,0.8458,0.8302,-0.0142,-2.3555,19.5863,False,True,-19.007,181.0
0,2018-09-19,52376000.0,0.762,5198300.0,3920835.0,9.925,0.7625,0.74,0.7394,-0.0024,2.9962,48.1159,False,False,-32.8549,182.0
1,2018-09-20,51553500.0,0.759,2007700.0,1525405.0,3.8944,0.7597,0.7442,0.744,-0.0008,2.6138,58.7439,False,False,-33.1014,182.0
2,2018-09-21,52376000.0,0.781,1737600.0,1349941.0,3.3176,0.7811,0.7513,0.7528,0.0023,5.1616,70.8566,False,False,-31.217,182.0
3,2018-09-25,53047400.0,0.758,1156400.0,877326.0,2.1799,0.7568,0.7525,0.7588,0.0028,1.8247,66.3634,False,False,-33.3568,182.0
4,2018-09-26,53376000.0,0.758,1636700.0,1236526.0,3.0664,0.7577,0.7543,0.7636,0.0032,1.6313,63.368,False,False,-33.2776,182.0
5,2018-09-27,53376000.0,0.749,798400.0,600617.0,1.4958,0.7503,0.7526,0.761,0.0027,0.2789,56.453,False,False,-33.9292,182.0
6,2018-09-28,53376000.0,0.752,1827900.0,1375286.0,3.4246,0.7512,0.7523,0.7596,0.0026,0.4564,53.4823,False,False,-33.8499,182.0
7,2018-10-08,52376000.0,0.719,2666700.0,1928401.0,5.0915,0.7163,0.7468,0.7472,-0.0002,-3.8449,36.6499,False,False,-36.9232,182.0
8,2018-10-09,51889500.0,0.712,861500.0,611969.0,1.6603,0.7124,0.7399,0.738,-0.003,-4.5256,26.1876,False,True,-37.2666,182.0
9,2018-10-10,52376000.0,0.709,965100.0,685569.0,1.8426,0.7118,0.7332,0.7282,-0.0053,-4.6295,19.1462,False,True,-37.3195,182.0
10,2018-10-11,52376000.0,0.667,1199700.0,812003.0,2.2906,0.666,0.7229,0.7118,-0.0104,-9.6614,14.6459,False,True,-41.3526,182.0
11,2018-10-12,51376000.0,0.67,2042300.0,1355585.0,3.9752,0.672,0.7139,0.6954,-0.0141,-8.5948,15.7535,False,True,-40.8242,182.0
12,2018-10-15,51376000.0,0.658,531100.0,354272.0,1.0338,0.6585,0.7026,0.6832,-0.0178,-9.1578,13.6362,False,True,-42.013,182.0
13,2018-10-16,51376000.0,0.64,157400.0,101910.0,0.3064,0.6418,0.6934,0.6688,-0.0219,-10.4164,9.6558,False,True,-43.4836,182.0
14,2018-10-17,51376000.0,0.648,736100.0,475707.0,1.4328,0.6479,0.6851,0.6566,-0.0242,-7.8673,9.2621,False,True,-42.9465,182.0
15,2018-10-18,51376000.0,0.633,383200.0,244424.0,0.7459,0.634,0.6761,0.6498,-0.0269,-8.647,6.1747,False,True,-44.1705,182.0
16,2018-10-19,51376000.0,0.654,310900.0,199999.0,0.6051,0.634,0.6737,0.6466,-0.0271,-4.4209,18.9313,False,True,-44.1705,182.0
0,2018-09-19,251967600.0,1.069,17400.0,18614.0,0.0069,1.0875,1.0954,1.0778,-0.0225,-3.1484,14.5436,False,True,-60.0419,183.0
1,2018-09-20,251967600.0,1.084,17100.0,18316.0,0.0068,1.0839,1.0942,1.0766,-0.022,-1.305,24.5675,False,True,-60.1742,183.0
2,2018-09-21,251967600.0,1.067,23500.0,25523.0,0.0093,1.1034,1.0908,1.072,-0.0227,-2.3266,22.5322,False,False,-59.4577,183.0
3,2018-09-25,251967600.0,1.072,30000.0,33572.0,0.0119,1.0982,1.0881,1.0724,-0.0226,-1.3648,21.7675,False,False,-59.6487,183.0
4,2018-09-26,251967600.0,1.103,59212.0,64809.0,0.0235,1.1042,1.0899,1.079,-0.0198,1.7762,33.5593,False,False,-59.4283,183.0
5,2018-09-27,251967600.0,1.099,26100.0,27844.0,0.0104,1.0859,1.0933,1.085,-0.0176,1.4149,39.8332,False,False,-60.1007,183.0
6,2018-09-28,251967600.0,1.091,24000.0,27457.0,0.0095,1.0944,1.0951,1.0864,-0.0164,0.7464,39.3214,False,False,-59.7884,183.0
7,2018-10-08,251967600.0,1.052,2500.0,2674.0,0.001,1.0433,1.0876,1.0834,-0.0184,-2.57,26.5544,False,True,-61.6659,183.0
8,2018-10-09,251967600.0,1.058,45600.0,47055.0,0.0181,1.0353,1.082,1.0806,-0.0192,-1.7718,26.9622,False,True,-61.9599,183.0
9,2018-10-10,251967600.0,1.058,0.0,0.0,0.0,1.0348,1.0768,1.0716,-0.0197,-1.528,27.2341,False,True,-61.9782,183.0
10,2018-10-11,251967600.0,1.042,36400.0,37026.0,0.0144,0.9616,1.0716,1.0602,-0.0211,-2.8061,27.552,False,True,-64.6678,183.0
11,2018-10-12,251967600.0,0.97,46300.0,46772.0,0.0184,0.961,1.0547,1.036,-0.0277,-8.8132,18.368,False,True,-64.6899,183.0
12,2018-10-15,251967600.0,0.973,16900.0,16508.0,0.0067,0.9491,1.039,1.0202,-0.0323,-7.838,12.804,False,True,-65.1271,183.0
13,2018-10-16,251967600.0,0.921,78000.0,73148.0,0.031,0.9222,1.0177,0.9928,-0.0397,-11.6264,9.6659,False,True,-66.1155,183.0
14,2018-10-17,251967600.0,0.95,37400.0,36396.0,0.0148,0.9395,1.0071,0.9712,-0.0427,-7.9829,11.67,False,True,-65.4799,183.0
15,2018-10-18,251967600.0,0.96,65700.0,61711.0,0.0261,0.9244,0.9978,0.9548,-0.0438,-6.166,16.5815,False,True,-66.0347,183.0
16,2018-10-19,251967600.0,0.96,0.0,0.0,0.0,0.9244,0.9927,0.9528,-0.0442,-5.0602,21.8589,False,False,-66.0347,183.0
0,2018-09-19,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
1,2018-09-20,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
2,2018-09-21,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
3,2018-09-25,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
4,2018-09-26,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
5,2018-09-27,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
6,2018-09-28,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
7,2018-10-08,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
8,2018-10-09,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
9,2018-10-10,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
10,2018-10-11,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
11,2018-10-12,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
12,2018-10-15,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
13,2018-10-16,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
14,2018-10-17,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
15,2018-10-18,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
16,2018-10-19,3468210.0,1.435,0.0,0.0,0.0,1.4231,1.435,1.435,0.0,0.0,47.5181,True,True,-30.2744,184.0
0,2018-09-19,1264005700.0,0.881,19199575.0,16844227.0,1.5189,0.8821,0.8681,0.8658,-0.0074,1.6734,50.7118,False,False,-11.7988,185.0
1,2018-09-20,1262005700.0,0.882,20097556.0,17743683.0,1.5925,0.8817,0.8718,0.8698,-0.0058,1.877,63.4375,False,False,-11.8388,185.0
2,2018-09-21,1252005700.0,0.909,37221700.0,33350815.0,2.973,0.9085,0.8782,0.8792,-0.0023,4.6431,75.625,False,False,-9.1591,185.0
3,2018-09-25,1248005700.0,0.898,20309800.0,18278262.0,1.6274,0.9004,0.882,0.888,-0.0004,3.0506,77.5353,False,False,-9.969,185.0
4,2018-09-26,1238005700.0,0.909,38833334.0,35385266.0,3.1368,0.9106,0.8877,0.8958,0.0019,3.9253,80.6118,False,False,-8.9491,185.0
5,2018-09-27,1232005700.0,0.906,25263500.0,22930559.0,2.0506,0.908,0.8902,0.9008,0.0035,3.1303,81.0139,False,False,-9.2091,185.0
6,2018-09-28,1230005700.0,0.916,14432200.0,13176823.0,1.1733,0.917,0.8947,0.9076,0.0055,3.6981,86.3325,False,False,-8.3092,185.0
7,2018-10-08,1230005700.0,0.875,21242800.0,18780582.0,1.727,0.8782,0.8918,0.9008,0.0037,-1.1672,69.1712,False,False,-12.1888,185.0
8,2018-10-09,1230005700.0,0.876,28350943.0,24851540.0,2.3049,0.8773,0.888,0.8964,0.0024,-1.1844,51.4474,False,False,-12.2788,185.0
9,2018-10-10,1232005700.0,0.875,27021300.0,23663664.0,2.1933,0.8754,0.8837,0.8896,0.0012,-1.4177,38.3799,False,False,-12.4688,185.0
10,2018-10-11,1246005700.0,0.836,55159500.0,46344416.0,4.4269,0.8353,0.8765,0.8756,-0.0028,-5.6522,28.8833,False,True,-16.4784,185.0
11,2018-10-12,1252005700.0,0.85,30226709.0,25367881.0,2.4143,0.8486,0.8712,0.8624,-0.0048,-3.8915,27.6805,False,True,-15.1485,185.0
12,2018-10-15,1256005700.0,0.834,31661400.0,26655355.0,2.5208,0.8369,0.8629,0.8542,-0.0076,-5.2811,21.0177,False,True,-16.3184,185.0
13,2018-10-16,1266005700.0,0.83,41655080.0,34920265.0,3.2903,0.8307,0.8588,0.845,-0.0101,-5.2692,15.1107,False,True,-16.9383,185.0
14,2018-10-17,1270005700.0,0.835,41235100.0,34345404.0,3.2468,0.8351,0.8539,0.837,-0.0115,-4.023,15.1759,False,True,-16.4984,185.0
15,2018-10-18,1272005700.0,0.817,52227140.0,42963974.0,4.1059,0.8153,0.8479,0.8332,-0.0138,-5.3577,10.4574,False,True,-18.4782,185.0
16,2018-10-19,1272005700.0,0.838,55247100.0,45297082.0,4.3433,0.8153,0.8468,0.8308,-0.0139,-2.2551,20.3915,False,True,-18.4782,185.0
0,2018-09-19,43117100.0,1.018,896600.0,900627.0,2.0795,1.0148,1.0227,1.0056,-0.0219,-1.5633,24.8871,False,True,-52.0914,186.0
1,2018-09-20,42617100.0,1.01,626400.0,634728.0,1.4698,1.0118,1.0224,1.0038,-0.0216,-1.8623,27.9639,False,True,-52.233,186.0
2,2018-09-21,43101200.0,1.036,742000.0,761406.0,1.7215,1.0355,1.026,1.0098,-0.0191,0.7782,41.8494,False,False,-51.1142,186.0
3,2018-09-25,42617100.0,1.033,102200.0,105419.0,0.2398,1.0364,1.0276,1.0192,-0.0172,0.7395,53.0203,False,False,-51.0717,186.0
4,2018-09-26,42617100.0,1.045,510400.0,530411.0,1.1976,1.0428,1.0326,1.0284,-0.0145,2.0757,67.1877,False,False,-50.7695,186.0
5,2018-09-27,42617100.0,1.039,430400.0,449002.0,1.0099,1.0386,1.0338,1.0326,-0.0127,1.7132,71.6436,False,False,-50.9678,186.0
6,2018-09-28,42617100.0,1.051,232100.0,242828.0,0.5446,1.053,1.037,1.0408,-0.0102,2.7705,80.1698,False,False,-50.288,186.0
7,2018-10-08,42617100.0,1.014,263700.0,269654.0,0.6188,1.0149,1.0336,1.0364,-0.0111,-0.718,68.7243,False,False,-52.0867,186.0
8,2018-10-09,42617100.0,1.005,639100.0,647925.0,1.4996,1.0075,1.0283,1.0308,-0.0124,-1.4867,51.0794,False,False,-52.436,186.0
9,2018-10-10,42617100.0,0.997,177900.0,177515.0,0.4174,0.9989,1.0213,1.0212,-0.0139,-2.199,37.7566,False,False,-52.842,186.0
10,2018-10-11,43117100.0,0.99,786500.0,747211.0,1.8241,0.9332,1.016,1.0114,-0.0155,-2.9174,41.7044,False,True,-55.9437,186.0
11,2018-10-12,44117100.0,0.919,1162800.0,1066557.0,2.6357,0.9204,1.0007,0.985,-0.0222,-9.2868,31.7503,False,True,-56.548,186.0
12,2018-10-15,44117100.0,0.905,481500.0,442727.0,1.0914,0.9056,0.9831,0.9632,-0.0283,-9.8306,22.2562,False,True,-57.2467,186.0
13,2018-10-16,44403800.0,0.876,400800.0,355881.0,0.9026,0.8803,0.963,0.9374,-0.0351,-11.738,15.2099,False,True,-58.4411,186.0
14,2018-10-17,44880200.0,0.881,302800.0,264291.0,0.6747,0.8821,0.9497,0.9142,-0.0396,-10.0638,13.6487,False,True,-58.3562,186.0
15,2018-10-18,45117100.0,0.857,355600.0,307923.0,0.7882,0.8573,0.934,0.8876,-0.0446,-11.184,9.4634,False,True,-59.527,186.0
16,2018-10-19,45117100.0,0.883,539300.0,468301.0,1.1953,0.8573,0.9249,0.8804,-0.046,-7.191,13.0919,False,True,-59.527,186.0
0,2018-09-19,110889000.0,0.458,102800.0,46698.0,0.0927,0.4568,0.4515,0.451,-0.0039,1.4958,59.613,False,True,-66.0977,187.0
1,2018-09-20,110889000.0,0.456,15400.0,7043.0,0.0139,0.456,0.4528,0.4518,-0.0033,1.1086,68.9086,False,True,-66.157,187.0
2,2018-09-21,110889000.0,0.461,238700.0,109295.0,0.2153,0.4604,0.4543,0.454,-0.0024,2.0664,79.2724,False,False,-65.8305,187.0
3,2018-09-25,110889000.0,0.459,233500.0,106784.0,0.2106,0.4587,0.4549,0.457,-0.0018,1.4738,82.6728,False,False,-65.9567,187.0
4,2018-09-26,110889000.0,0.46,52800.0,24324.0,0.0476,0.4606,0.4561,0.4588,-0.0012,1.5826,83.6867,False,False,-65.8156,187.0
5,2018-09-27,110889000.0,0.454,187000.0,85451.0,0.1686,0.4535,0.4558,0.458,-0.0013,0.1103,74.8387,False,False,-66.3426,187.0
6,2018-09-28,110889000.0,0.458,20000.0,9090.0,0.018,0.4576,0.456,0.4584,-0.001,0.807,75.2893,False,False,-66.0383,187.0
7,2018-10-08,110889000.0,0.445,272800.0,122573.0,0.246,0.4449,0.454,0.4552,-0.0017,-1.9824,54.9548,False,False,-66.9809,187.0
8,2018-10-09,110889000.0,0.443,430500.0,190811.0,0.3882,0.4427,0.4519,0.452,-0.0025,-2.2614,39.6668,False,True,-67.1441,187.0
9,2018-10-10,110889000.0,0.443,452600.0,201038.0,0.4082,0.4439,0.4497,0.4486,-0.003,-2.1355,30.7924,False,True,-67.0551,187.0
10,2018-10-11,110889000.0,0.411,744300.0,312847.0,0.6712,0.4123,0.4437,0.44,-0.006,-8.6497,21.7628,False,True,-69.4003,187.0
11,2018-10-12,110889000.0,0.407,345200.0,138717.0,0.3113,0.4072,0.4374,0.4298,-0.0086,-8.7955,21.1752,False,True,-69.7788,187.0
12,2018-10-15,110889000.0,0.401,297600.0,121378.0,0.2684,0.4005,0.4298,0.421,-0.011,-9.1733,17.9263,False,True,-70.2761,187.0
13,2018-10-16,110889000.0,0.39,161000.0,63771.0,0.1452,0.3925,0.4237,0.4104,-0.0136,-10.5505,11.9509,False,True,-70.8698,187.0
14,2018-10-17,110889000.0,0.395,1047000.0,410883.0,0.9442,0.395,0.4187,0.4008,-0.0151,-8.2462,12.1339,False,True,-70.6843,187.0
15,2018-10-18,110889000.0,0.383,312200.0,120871.0,0.2815,0.3837,0.4124,0.3952,-0.0171,-9.7053,8.0893,False,True,-71.5229,187.0
16,2018-10-19,110889000.0,0.393,851100.0,331744.0,0.7675,0.3837,0.4099,0.3924,-0.0176,-6.1119,13.0119,False,True,-71.5229,187.0
0,2018-09-19,194188000.0,0.657,5610200.0,3661298.0,2.8891,0.6579,0.6597,0.6508,-0.012,-0.9423,23.7527,False,True,-41.3584,188.0
1,2018-09-20,194188000.0,0.656,3802600.0,2496985.0,1.9582,0.6554,0.6602,0.6496,-0.0115,-0.6312,33.7213,False,False,-41.5812,188.0
2,2018-09-21,194188000.0,0.663,2613300.0,1711193.0,1.3458,0.663,0.6606,0.653,-0.0104,0.6834,46.6476,False,False,-40.9038,188.0
3,2018-09-25,193688000.0,0.659,2167100.0,1431170.0,1.1189,0.6607,0.6605,0.6572,-0.0098,0.4063,54.2465,False,False,-41.1088,188.0
4,2018-09-26,192188000.0,0.661,2574500.0,1698119.0,1.3396,0.663,0.6615,0.6592,-0.009,0.8519,61.1643,False,False,-40.9038,188.0
5,2018-09-27,189688000.0,0.648,2694700.0,1762121.0,1.4206,0.6491,0.6596,0.6574,-0.0093,-1.0687,55.3596,False,False,-42.1428,188.0
6,2018-09-28,190188000.0,0.652,2635500.0,1705056.0,1.3857,0.6533,0.6583,0.6566,-0.0092,-0.3439,55.6564,False,False,-41.7684,188.0
7,2018-10-08,191188000.0,0.624,3198800.0,2018990.0,1.6731,0.6245,0.6523,0.6488,-0.0112,-4.2088,38.6194,False,True,-44.3355,188.0
8,2018-10-09,191188000.0,0.618,2465300.0,1527092.0,1.2895,0.6177,0.6461,0.6406,-0.0131,-4.5928,28.8909,False,True,-44.9416,188.0
9,2018-10-10,191188000.0,0.618,1654900.0,1020425.0,0.8656,0.6191,0.6402,0.632,-0.0144,-4.2479,24.6178,False,True,-44.8168,188.0
10,2018-10-11,192188000.0,0.569,4403000.0,2566649.0,2.291,0.5707,0.6291,0.6162,-0.0192,-11.0474,17.4219,False,True,-49.1309,188.0
11,2018-10-12,192188000.0,0.568,3361700.0,1887986.0,1.7492,0.5673,0.6188,0.5994,-0.0229,-10.2331,17.5468,False,True,-49.434,188.0
12,2018-10-15,192188000.0,0.559,1061800.0,602626.0,0.5525,0.559,0.6066,0.5864,-0.0262,-10.5003,15.0877,False,True,-50.1738,188.0
13,2018-10-16,193688000.0,0.541,2645100.0,1450357.0,1.3656,0.5417,0.5969,0.571,-0.0299,-12.0325,11.1167,False,True,-51.7158,188.0
14,2018-10-17,194188000.0,0.554,2983800.0,1635368.0,1.5366,0.5544,0.5894,0.5582,-0.0314,-8.5683,12.2962,False,True,-50.5838,188.0
15,2018-10-18,195688000.0,0.543,2191500.0,1199348.0,1.1199,0.5439,0.5811,0.553,-0.0331,-8.9308,10.0842,False,True,-51.5197,188.0
16,2018-10-19,195688000.0,0.565,2395500.0,1321908.0,1.2241,0.5439,0.5798,0.5524,-0.0324,-3.9524,17.2491,False,True,-51.5197,188.0
0,2018-09-19,55734000.0,0.724,134500.0,96556.0,0.2413,0.723,0.7257,0.716,-0.0178,-0.3212,28.7888,False,True,-45.0274,189.0
1,2018-09-20,55734000.0,0.727,354400.0,257793.0,0.6359,0.7276,0.7273,0.7178,-0.0165,0.4722,41.1438,False,True,-44.6776,189.0
2,2018-09-21,55734000.0,0.74,66100.0,48368.0,0.1186,0.7409,0.7299,0.7218,-0.0142,2.3277,59.1752,False,False,-43.6664,189.0
3,2018-09-25,55734000.0,0.739,11300.0,8353.0,0.0203,0.7397,0.7316,0.7292,-0.0124,2.1777,70.4025,False,False,-43.7576,189.0
4,2018-09-26,55734000.0,0.743,371600.0,276407.0,0.6667,0.7434,0.7344,0.7346,-0.0105,2.7189,76.7961,False,False,-43.4763,189.0
5,2018-09-27,55734000.0,0.741,4900.0,3640.0,0.0088,0.738,0.7356,0.738,-0.009,2.2539,79.6696,False,False,-43.8869,189.0
6,2018-09-28,55734000.0,0.749,392300.0,290962.0,0.7039,0.749,0.738,0.7424,-0.0071,2.9317,86.4464,False,False,-43.0505,189.0
7,2018-10-08,55734000.0,0.729,362400.0,268145.0,0.6502,0.7286,0.7367,0.7402,-0.0072,0.0,77.3588,False,False,-44.6016,189.0
8,2018-10-09,55734000.0,0.731,146400.0,106965.0,0.2627,0.7348,0.7353,0.7386,-0.007,0.1256,66.7241,False,False,-44.1302,189.0
9,2018-10-10,55734000.0,0.735,4400.0,3237.0,0.0079,0.7361,0.7338,0.737,-0.0064,0.5014,58.3716,False,False,-44.0313,189.0
10,2018-10-11,55734000.0,0.683,213400.0,147313.0,0.3829,0.6868,0.7263,0.7254,-0.0101,-6.4063,40.3637,False,True,-47.7798,189.0
11,2018-10-12,55734000.0,0.688,87300.0,59740.0,0.1566,0.6881,0.7192,0.7132,-0.0124,-5.4187,36.599,False,True,-47.681,189.0
12,2018-10-15,55734000.0,0.67,138600.0,93562.0,0.2487,0.6699,0.7085,0.7014,-0.0155,-7.3199,27.1125,False,True,-49.0648,189.0
13,2018-10-16,55734000.0,0.646,62600.0,40919.0,0.1123,0.6499,0.6991,0.6844,-0.0197,-9.7975,18.075,False,True,-50.5855,189.0
14,2018-10-17,55734000.0,0.655,276900.0,181126.0,0.4968,0.6549,0.6904,0.6684,-0.022,-7.6272,15.5421,False,True,-50.2053,189.0
15,2018-10-18,55734000.0,0.635,212700.0,136401.0,0.3816,0.6307,0.6801,0.6588,-0.0252,-9.3397,10.3614,False,True,-52.0453,189.0
16,2018-10-19,55734000.0,0.646,139500.0,89447.0,0.2503,0.6307,0.6755,0.6504,-0.0265,-6.6923,14.2522,False,True,-52.0453,189.0
0,2018-09-19,410337700.0,0.923,5238800.0,4821648.0,1.2767,0.9228,0.9085,0.9046,-0.0089,1.6706,44.5796,False,True,-7.6738,190.0
1,2018-09-20,411947000.0,0.92,2170100.0,1999908.0,0.5268,0.9223,0.9121,0.9086,-0.0074,1.4706,55.3608,False,True,-7.7239,190.0
2,2018-09-21,413337700.0,0.943,4149056.0,3866304.0,1.0038,0.9489,0.9177,0.9168,-0.0043,3.7499,70.2405,False,False,-5.0625,190.0
3,2018-09-25,410337700.0,0.936,1045400.0,979908.0,0.2548,0.9413,0.9208,0.926,-0.0024,2.7442,75.7578,False,False,-5.8229,190.0
4,2018-09-26,404337700.0,0.946,8199620.0,7805107.0,2.0279,0.9517,0.9263,0.9336,-0.0001,3.5389,78.3659,False,False,-4.7824,190.0
5,2018-09-27,401337700.0,0.942,7825920.0,7410912.0,1.95,0.9477,0.9286,0.9374,0.0014,2.7543,78.1146,False,False,-5.1826,190.0
6,2018-09-28,398337700.0,0.955,5275220.0,5024280.0,1.3243,0.9573,0.933,0.9444,0.0036,3.6447,84.4147,False,False,-4.2221,190.0
7,2018-10-08,398337700.0,0.914,2699800.0,2494895.0,0.6778,0.9173,0.9302,0.9386,0.002,-1.0019,68.2168,False,False,-8.2241,190.0
8,2018-10-09,398337700.0,0.912,1042200.0,954343.0,0.2616,0.9161,0.9263,0.9338,0.0006,-1.3254,48.1989,False,False,-8.3442,190.0
9,2018-10-10,399933300.0,0.915,2049900.0,1873818.0,0.5126,0.9141,0.9221,0.9276,-0.0003,-1.1167,36.8945,False,False,-8.5443,190.0
10,2018-10-11,405637300.0,0.867,3340086.0,2945507.0,0.8234,0.8681,0.9138,0.9126,-0.0048,-6.1096,27.0018,False,True,-13.1466,190.0
11,2018-10-12,407337700.0,0.882,2641500.0,2306368.0,0.6485,0.8796,0.9078,0.898,-0.0071,-4.2605,25.8244,False,True,-11.996,190.0
12,2018-10-15,407337700.0,0.87,1658800.0,1453596.0,0.4072,0.8667,0.8989,0.8892,-0.0098,-5.1082,20.9577,False,True,-13.2866,190.0
13,2018-10-16,407337700.0,0.861,2485100.0,2154138.0,0.6101,0.8578,0.8942,0.879,-0.0125,-5.5835,15.9718,False,True,-14.1771,190.0
14,2018-10-17,407337700.0,0.866,2363400.0,2040354.0,0.5802,0.8624,0.8888,0.8692,-0.014,-4.3622,15.7272,False,True,-13.7169,190.0
15,2018-10-18,407337700.0,0.845,879200.0,746583.0,0.2158,0.8414,0.8812,0.8648,-0.0168,-5.8933,10.8053,False,True,-15.8179,190.0
16,2018-10-19,407337700.0,0.866,1865000.0,1589978.0,0.4579,0.8414,0.8794,0.8616,-0.0171,-2.8331,19.6578,False,True,-15.8179,190.0
0,2018-09-19,204682000.0,0.885,2500.0,2184.0,0.0012,0.8848,0.8707,0.866,-0.0103,1.5588,42.897,False,True,-11.52,191.0
1,2018-09-20,204682000.0,0.883,3300.0,2916.0,0.0016,0.8859,0.8736,0.87,-0.0086,1.4845,59.2286,False,True,-11.41,191.0
2,2018-09-21,204682000.0,0.909,158300.0,143038.0,0.0773,0.9122,0.8808,0.8782,-0.0052,4.2232,72.8191,False,False,-8.78,191.0
3,2018-09-25,204682000.0,0.903,1305000.0,1181013.0,0.6376,0.906,0.8846,0.8872,-0.0029,3.2492,78.546,False,False,-9.4,191.0
4,2018-09-26,204682000.0,0.913,425900.0,387551.0,0.2081,0.9163,0.8904,0.8986,-0.0003,4.0555,81.5878,False,False,-8.37,191.0
5,2018-09-27,204682000.0,0.913,387000.0,353518.0,0.1891,0.9156,0.8943,0.9042,0.0018,3.6028,83.6156,False,False,-8.44,191.0
6,2018-09-28,204682000.0,0.923,378100.0,348874.0,0.1847,0.9248,0.8992,0.9122,0.0042,4.1663,87.7784,False,False,-7.52,191.0
7,2018-10-08,204682000.0,0.889,339500.0,303653.0,0.1659,0.8876,0.8978,0.9082,0.0033,0.0469,75.8349,False,False,-11.24,191.0
8,2018-10-09,204682000.0,0.883,949500.0,839132.0,0.4639,0.8852,0.8944,0.9042,0.0021,-0.8144,63.4138,False,False,-11.48,191.0
9,2018-10-10,204682000.0,0.885,1672000.0,1483858.0,0.8169,0.8843,0.8907,0.8986,0.0013,-0.7477,43.8262,False,False,-11.57,191.0
10,2018-10-11,204682000.0,0.845,2902100.0,2484582.0,1.4179,0.8484,0.8834,0.885,-0.0026,-5.1184,31.5163,False,True,-15.16,191.0
11,2018-10-12,206742700.0,0.863,4100800.0,3506729.0,1.9835,0.862,0.8795,0.873,-0.0041,-3.1607,30.2063,False,True,-13.8,191.0
12,2018-10-15,207682000.0,0.849,4121800.0,3523076.0,1.9847,0.8501,0.8723,0.865,-0.0064,-4.4098,23.9689,False,True,-14.99,191.0
13,2018-10-16,207682000.0,0.843,4861100.0,4128065.0,2.3406,0.8436,0.8688,0.857,-0.0086,-4.7278,17.5119,False,False,-15.64,191.0
14,2018-10-17,207682000.0,0.845,4890000.0,4124600.0,2.3546,0.8461,0.864,0.849,-0.0101,-3.9227,13.9734,False,False,-15.39,191.0
15,2018-10-18,207682000.0,0.828,3923900.0,3274649.0,1.8894,0.8281,0.8578,0.8456,-0.0124,-5.1818,9.3156,False,True,-17.19,191.0
